#{"t_start": 1645362909.8629582, "env_id": null}
r,l,t
43.580761,70,821.310223
0.854305,33,822.006633
0.418661,32,822.686124
33.309017,69,823.546604
49.354053,73,824.488748
11.596066,57,825.343886
59.872081,74,826.308275
18.341773,65,827.239048
1.856594,42,828.077098
2.466474,41,828.853326
7.236022,52,829.627677
2.019656,43,830.405572
14.306258,56,831.293565
7.814695,51,832.077451
11.938089,55,832.894512
10.729278,52,833.753663
63.256631,78,834.75014
5.110792,51,835.607497
3.840937,42,836.385084
2.018159,41,837.141018
2.938137,46,837.937333
0.350948,29,838.615294
5.201017,51,839.435138
8.129687,54,840.272589
10.252254,61,841.272684
26.969703,60,842.239699
9.221564,53,843.129623
1.707231,37,843.995168
10.177168,62,844.926277
1.712175,42,845.733271
0.16875,28,846.435618
34.324662,61,847.314815
7.473252,51,848.139773
36.019938,66,849.030186
4.442104,49,849.808126
7.094459,54,850.648014
1.937122,44,851.43193
95.335889,78,852.421826
1.414563,40,853.230852
4.944912,50,854.05558
38.291245,68,855.047498
1.502683,36,855.892887
41.026446,68,856.906511
4.542551,49,857.833789
1.56419,38,858.691637
36.668702,68,859.702877
47.654966,76,860.715428
35.999878,65,861.634031
17.72969,59,862.491505
27.656815,60,863.357373
6.346649,49,864.132981
2.228649,39,864.868359
2.291271,42,865.626511
4.469978,49,866.440815
12.788202,54,867.31836
12.017084,56,868.175959
18.020329,57,869.063324
8.94492,53,869.913207
0.125988,26,870.707776
11.283512,60,871.689847
106.064984,90,872.822372
0.591551,34,873.636978
2.965076,43,874.486104
0.340431,31,875.280592
2.426114,43,876.151278
5.724207,43,877.007505
1.258459,37,877.830902
0.961744,36,878.647692
2.19196,44,879.457408
7.454173,53,880.353273
5.228858,47,881.272046
3.194303,44,882.13154
31.334986,62,883.060601
0.639973,37,883.875423
13.905276,54,884.765293
22.258784,66,885.726438
12.028246,56,886.626863
3.645,43,887.474484
35.085616,65,888.383238
20.995992,61,889.34853
18.238252,62,890.259938
2.029485,42,891.145658
1.238491,39,892.023951
2.353474,42,892.912798
7.885072,58,893.780428
3.165827,47,894.566779
2.000998,41,895.344753
12.685336,57,896.223273
14.746939,59,897.090678
39.799023,72,898.134128
21.114182,73,899.188214
11.600475,54,900.015625
4.867827,47,900.850918
39.110712,65,901.78128
3.836194,50,902.724291
13.676345,54,903.656989
2.787169,41,904.543491
4.742641,46,905.441948
30.60437,70,906.483365
82.43339,84,907.606094
27.675277,66,908.626798
15.123944,62,909.629179
0.867278,38,910.517793
8.178195,56,911.41607
14.229183,56,912.289576
8.037087,51,913.204457
42.393544,72,914.214831
8.707134,54,915.136184
1.168837,37,916.002285
1.85183,40,916.851665
41.262175,73,917.851829
5.336676,49,918.731946
69.366352,88,919.852151
12.993771,58,920.759067
5.915358,48,921.576338
21.685522,63,922.513566
32.926344,71,923.473534
11.640657,56,924.343574
24.126665,63,925.342334
6.200849,47,926.169775
6.894068,50,926.968327
10.336515,52,927.836313
7.833236,51,928.763737
2.083426,41,929.641865
6.596099,51,930.56141
6.415915,51,931.506478
35.89666,70,932.539875
4.276599,46,933.376741
48.204254,77,934.32387
9.859304,52,935.193137
40.704024,65,936.203719
1.946998,40,937.044759
13.76531,57,938.007521
81.750593,76,938.982805
7.046942,50,939.840478
108.869263,84,940.861392
1.578561,41,941.752293
1.436357,40,942.589955
1.826151,39,943.435749
16.456328,58,944.397507
0.489172,31,945.194269
88.78031,77,946.25417
4.007122,48,947.193478
17.843137,59,948.164719
1.826041,41,949.041022
1.424629,39,949.871096
45.590607,67,950.849518
69.40971,80,951.870581
10.36218,53,952.77112
2.153178,37,953.633652
7.048081,48,954.534534
4.796157,50,955.44324
31.735741,74,956.503487
0.869597,35,957.332758
30.16572,67,958.343121
62.87357,84,959.404332
0.388536,32,960.198434
0.391161,33,960.995166
0.745764,35,961.814634
4.325176,48,962.711091
11.325611,60,963.67282
20.204595,55,964.589973
2.027924,42,965.470444
2.200624,45,966.336974
1.603685,40,967.207238
11.946006,58,968.144574
40.258626,71,969.177531
2.008285,43,970.073915
22.249342,62,971.064187
16.111012,56,971.944298
16.428424,57,972.904673
68.529101,81,973.964656
82.701288,86,975.028012
1.457926,40,975.783665
157.825257,96,976.95718
6.774445,47,977.788846
29.054756,67,978.717793
61.309196,77,979.658885
20.772177,62,980.550304
28.344387,71,981.471067
9.348275,55,982.302956
2.410698,40,983.059382
14.462666,54,983.864092
0.640023,33,984.588991
14.531867,65,985.507991
59.426117,67,986.47466
27.327522,61,987.475587
1.064795,37,988.251576
1.93516,39,989.050063
1.946887,43,989.836168
2.097814,42,990.612639
6.596639,53,991.480581
109.484452,81,992.509297
45.884289,79,993.581427
10.590176,58,994.450997
9.505681,56,995.428996
74.615275,73,996.360029
0.392683,32,997.108621
12.772077,61,998.078048
8.605666,53,998.948447
10.174474,56,999.844306
9.255561,58,1000.762784
15.217115,52,1001.66135
77.78766,70,1002.620969
12.71731,51,1003.481153
55.294653,72,1004.420755
6.321644,49,1005.287233
3.351842,47,1006.114434
67.462034,77,1007.106588
1.835938,45,1007.911366
17.151958,59,1008.883888
0.672202,36,1009.750096
2.485858,47,1010.660702
9.570881,55,1011.60967
7.872485,54,1012.477311
10.435071,55,1013.332396
9.576037,51,1014.207494
95.358711,85,1015.239341
3.131177,41,1016.064233
0.596074,34,1016.862854
0.376217,31,1017.598287
6.880643,54,1018.486583
0.293438,29,1019.178837
0.212969,27,1019.852986
1.189827,36,1020.57764
0.57646,33,1021.261977
1.167847,36,1021.994797
1.729098,38,1022.791572
0.522892,32,1023.50673
0.496037,32,1024.230024
1.198065,36,1024.967309
12.036678,56,1025.876983
154.07377,84,1026.958755
9.679102,61,1027.939976
163.859434,89,1029.050235
81.264119,80,1030.131768
22.152047,62,1031.048405
2.84048,43,1031.875076
37.88095,72,1032.928133
5.688802,49,1033.85766
5.7342,46,1034.784128
4.677124,47,1035.704899
4.064409,44,1036.622231
37.715456,61,1037.593875
0.333188,30,1038.390492
1.166086,36,1039.227443
17.536046,63,1040.195776
29.521986,68,1041.208627
4.158533,46,1042.117674
2.713136,45,1043.036466
7.932205,53,1043.973778
7.55812,54,1044.925021
108.985672,83,1045.892419
4.624709,48,1046.770532
3.301129,50,1047.668537
8.299872,55,1048.630875
9.61235,48,1049.523512
19.792668,64,1050.483722
36.710946,70,1051.475919
34.91805,70,1052.455892
0.490215,33,1053.240065
3.698932,43,1054.016276
3.131188,45,1054.866002
2.81201,44,1055.72356
9.433008,58,1056.650331
7.149745,44,1057.54917
7.747596,54,1058.504192
226.394317,97,1059.638263
3.367208,46,1060.529557
1.960187,44,1061.376696
16.492917,63,1062.324601
4.97668,48,1063.224563
12.374294,54,1064.1633
5.644865,47,1065.061548
14.656989,61,1065.945483
11.859929,58,1066.9043
6.557613,49,1067.82018
1.410177,39,1068.679533
3.964535,47,1069.514125
75.340116,80,1070.475069
2.252749,39,1071.196694
0.295843,30,1071.878432
0.292484,32,1072.572402
17.496058,58,1073.408689
10.130314,53,1074.223253
1.418601,40,1074.978371
1.055076,37,1075.703027
1.033733,37,1076.428221
74.061615,77,1077.342228
2.619869,42,1078.10068
104.67214,77,1079.035348
11.07851,58,1080.024987
23.616491,62,1081.003055
48.316134,69,1081.985257
3.290611,44,1082.825104
3.087736,46,1083.682536
0.376461,30,1084.367151
2.746803,43,1085.193983
0.621746,35,1085.949797
0.189196,28,1086.672993
3.687422,45,1087.512788
0.898654,37,1088.319733
6.439762,53,1089.205568
2.119092,44,1090.054718
31.899641,70,1091.023182
10.423962,53,1091.972639
183.309291,96,1093.105209
5.583654,50,1093.929638
31.289513,63,1094.793591
0.166368,29,1095.456923
2.738949,42,1096.192383
12.007642,47,1096.958197
1.334207,34,1097.632358
0.462536,32,1098.279546
1.289621,34,1098.935821
1.492365,38,1099.65058
4.277037,46,1100.372297
1.431989,39,1101.107477
3.720794,44,1101.853405
12.867964,57,1102.69259
0.528431,32,1103.385026
1.697426,36,1104.089789
24.80062,61,1104.917442
0.207575,27,1105.591701
1.2407,40,1106.359819
26.53931,67,1107.27475
0.879192,37,1107.997241
0.395024,30,1108.671074
1.788607,42,1109.455104
8.131596,53,1110.29738
23.3557,64,1111.176889
0.225121,30,1111.904172
9.943344,52,1112.741196
22.580182,62,1113.637343
6.706237,50,1114.489389
0.21253,28,1115.194402
10.8038,52,1116.00153
6.417392,47,1116.787993
5.324969,50,1117.563557
32.874518,71,1118.477829
0.28946,32,1119.167139
26.864262,59,1119.971673
4.358055,48,1120.778199
2.272715,43,1121.597299
37.44858,66,1122.587582
31.524337,67,1123.587733
16.928699,60,1124.555695
22.977304,65,1125.537607
19.889708,62,1126.497415
5.138113,51,1127.323998
18.33989,62,1128.202231
101.999514,96,1129.261708
20.172251,67,1130.17238
0.593489,35,1130.907658
2.98538,46,1131.734813
102.08036,88,1132.756197
35.890819,72,1133.708371
12.332072,53,1134.58623
286.538438,98,1135.696512
143.584205,95,1136.841983
0.440268,34,1137.587256
41.007183,81,1138.616611
33.100506,66,1139.566078
4.450196,52,1140.475385
32.646258,62,1141.435204
16.748574,56,1142.305371
6.996103,46,1143.09889
4.453969,47,1143.88537
8.654676,54,1144.741682
15.915819,54,1145.699398
4.352811,48,1146.585988
6.560036,51,1147.480457
0.236625,29,1148.248489
1.772978,39,1149.074125
51.596516,76,1150.096768
0.862982,37,1150.908615
3.805213,42,1151.694601
1.203412,36,1152.491587
1.073709,36,1153.310341
76.611457,78,1154.338957
5.26865,48,1155.229617
7.412221,55,1156.15664
5.600862,50,1157.098577
5.06658,54,1158.056295
6.12716,49,1158.865234
40.208372,70,1159.814908
2.304599,44,1160.611772
0.692946,34,1161.363973
54.894166,72,1162.310364
0.827395,37,1163.063861
1.542176,36,1163.774311
0.894118,34,1164.459259
0.325295,28,1165.123352
8.61907,53,1165.921484
1.883616,38,1166.623625
1.132148,37,1167.338121
0.330952,30,1168.004411
0.686821,30,1168.645941
0.559446,31,1169.301542
0.06331,24,1169.934668
0.240695,28,1170.56763
0.096461,22,1171.170437
0.112534,23,1171.760538
0.111192,24,1172.362942
0.144997,27,1172.975684
0.22409,28,1173.620416
0.190913,30,1174.284646
0.253379,28,1174.917497
0.019909,22,1175.518496
0.147624,28,1176.133279
0.331235,30,1176.774534
0.063477,23,1177.387092
0.210728,29,1178.009838
0.39538,30,1178.651013
0.242878,28,1179.265542
0.234686,29,1179.888807
0.248099,29,1180.509751
1.512275,36,1181.163152
0.342915,30,1181.801223
0.684059,34,1182.466143
1.151454,36,1183.150393
8.116238,51,1183.916124
0.872754,36,1184.612299
0.666085,34,1185.284444
0.703356,35,1185.970303
16.385296,64,1186.83383
35.118135,69,1187.706384
0.549672,33,1188.379923
0.892243,33,1189.05366
1.860583,42,1189.770176
7.085153,49,1190.563765
3.792055,46,1191.349063
19.283611,63,1192.267278
61.077193,75,1193.238008
78.091171,78,1194.234969
72.431514,78,1195.29688
0.866804,33,1196.134144
4.12179,49,1196.991405
3.586631,51,1197.84065
20.017859,61,1198.696052
63.04366,77,1199.646107
32.173342,63,1200.521537
13.293685,61,1201.491598
6.776167,52,1202.420533
38.444161,69,1203.346586
5.818176,46,1204.308991
7.913195,48,1205.194471
17.364034,62,1206.081872
2.906088,46,1206.975697
3.803061,41,1207.843202
23.40973,64,1208.81261
0.293961,32,1209.609293
25.455878,68,1210.576671
79.457136,81,1211.648111
8.537802,56,1212.558632
0.195273,29,1213.355273
66.657212,74,1214.374783
7.951114,55,1215.297075
62.281295,80,1216.341474
15.871739,61,1217.30531
1.780702,38,1218.163149
1.522803,37,1219.020879
3.729077,48,1219.950011
10.954066,56,1220.909397
58.75994,81,1222.000872
15.61185,55,1222.962489
10.643584,51,1223.881484
8.645631,57,1224.831091
15.707895,61,1225.82942
3.561629,49,1226.750358
62.750672,80,1227.819789
36.279462,73,1228.842697
5.645961,46,1229.719092
13.993527,61,1230.666198
12.356302,57,1231.595089
7.243141,52,1232.490847
2.140991,40,1233.309629
1.567863,38,1234.134765
1.307287,37,1234.95329
3.569064,45,1235.841655
48.507795,72,1236.87009
5.754413,53,1237.800986
129.030273,88,1238.844611
0.388945,32,1239.541768
1.841036,42,1240.305176
146.54284,84,1241.289226
59.775342,78,1242.247867
7.145835,52,1243.148536
16.233465,57,1244.105808
94.561117,87,1245.190481
14.192746,61,1246.191844
5.435681,47,1247.080557
6.586855,50,1247.988937
4.15629,50,1248.904867
7.188239,49,1249.774702
1.866019,41,1250.606322
27.3329,61,1251.584408
0.495727,34,1252.340008
1.858842,40,1253.075658
3.241786,41,1253.873773
82.152739,76,1254.832739
0.509736,31,1255.517008
3.142263,43,1256.282378
5.055871,50,1257.06858
9.138122,52,1257.872682
108.59085,86,1258.872134
17.490732,55,1259.667447
2.617227,42,1260.42455
5.655861,50,1261.269901
6.880811,55,1262.200423
2.608991,46,1263.016496
153.725835,85,1264.005831
22.086655,62,1264.933428
3.269027,46,1265.827839
44.514437,66,1266.805506
4.827151,48,1267.671012
1.741442,39,1268.481297
5.468149,47,1269.320275
13.73802,62,1270.246514
57.616665,82,1271.315492
10.8019,58,1272.174942
14.597848,57,1273.060183
0.712244,34,1273.774414
6.291027,50,1274.560607
6.198223,50,1275.348977
4.793064,48,1276.12445
28.167249,67,1277.116126
6.277921,50,1278.04684
139.654913,87,1279.149035
3.157045,49,1280.048889
36.276369,67,1280.9803
73.132977,75,1281.919112
0.755212,37,1282.679286
5.256494,52,1283.485623
158.549312,96,1284.644924
5.921192,52,1285.596166
7.09309,55,1286.48373
21.071624,56,1287.37554
4.104246,44,1288.192542
18.649797,62,1289.187851
3.590407,46,1290.086246
18.376538,59,1291.061797
7.115369,50,1292.008516
11.838435,59,1292.975768
62.811594,81,1293.983656
22.634621,63,1294.96433
4.919397,49,1295.880337
64.691817,79,1296.95509
49.107381,72,1297.86737
13.007593,59,1298.729727
6.537942,53,1299.622896
21.750041,68,1300.617318
28.864073,61,1301.562074
5.074242,49,1302.422404
2.175662,40,1303.185969
1.127593,37,1303.959535
11.17382,47,1304.765819
20.851017,60,1305.68363
69.354625,79,1306.696883
1.074908,38,1307.53248
7.58177,50,1308.450866
28.555744,68,1309.438619
20.791196,65,1310.428786
15.658141,58,1311.376295
4.711316,46,1312.2254
0.898977,38,1313.041676
0.266792,30,1313.846472
14.788035,59,1314.787184
74.246498,88,1315.909056
62.277541,74,1316.896774
2.108813,44,1317.702917
15.65239,65,1318.70867
13.518508,63,1319.660337
2.485314,44,1320.536334
74.614273,74,1321.55889
51.779242,80,1322.605525
2.652717,40,1323.415462
3.217168,46,1324.272717
3.249873,46,1325.140841
6.402304,52,1326.053957
24.132521,69,1327.044349
4.716874,48,1327.906379
18.595867,57,1328.850607
7.671112,54,1329.779962
181.200681,82,1330.732601
5.882669,51,1331.519095
0.491284,32,1332.192775
9.353457,54,1332.990926
9.336909,52,1333.794986
119.056211,93,1334.797026
22.43295,59,1335.631537
100.610342,80,1336.572027
0.410277,33,1337.300011
130.067243,87,1338.323081
5.573666,49,1339.225176
2.107938,40,1340.092916
1.698542,38,1340.942004
6.90501,54,1341.868579
49.896618,70,1342.845502
28.087674,69,1343.84116
19.708222,63,1344.770808
0.596349,36,1345.59242
2.586088,45,1346.450027
1.210122,38,1347.289038
18.054883,63,1348.215303
1.214635,40,1349.061917
17.347558,63,1349.99373
0.568837,33,1350.783191
13.908528,56,1351.679272
3.581143,45,1352.483369
0.752734,37,1353.287982
5.450439,48,1354.13526
1.105113,35,1354.911335
304.442619,97,1355.982308
27.033048,65,1356.962975
0.319297,33,1357.74718
1.0716,36,1358.55607
7.514509,50,1359.386005
1.706315,41,1360.224209
1.648021,41,1361.081628
36.202891,63,1362.06335
83.981101,76,1363.134821
3.601026,45,1364.011075
40.039466,73,1365.017711
9.01133,54,1365.975924
65.906233,77,1367.029585
4.727989,48,1367.905373
6.953575,48,1368.772678
5.213187,49,1369.650573
16.932767,63,1370.606668
2.232157,44,1371.484584
14.910815,63,1372.456412
15.546179,63,1373.410499
3.454269,46,1374.29267
